id,catCode,bu,lv1,lv1_order,lv2,lv2_order,lv3,lv3_order,name,order,biko,charalist
1,EVENT_DAISYURYO,"３部","2017",2017,"ロベルタ篇",1,,,"オープニング",1,,"パルヴィ"
2,EVENT_DAISYURYO,"３部","2017",2017,"ロベルタ篇",1,,,"集え！大狩猟戦1",2,,"ヘリオス,アポロ,トロメア,リディア,シルヴァ"
3,EVENT_DAISYURYO,"３部","2017",2017,"ロベルタ篇",1,,,"集え！大狩猟戦2",3,,"ヘリオス,アポロ,トロメア,エレクシィ,パーシェル,ロベルタ"
4,EVENT_DAISYURYO,"３部","2017",2017,"ロベルタ篇",1,,,"大狩猟戦開幕＜打＞",4,,"ヘリオス,アポロ,トロメア,ロベルタ,ハーマン,フィリップ"
5,EVENT_DAISYURYO,"３部","2017",2017,"ロベルタ篇",1,,,"大狩猟戦開幕＜突＞",5,,"ヘリオス,アポロ,トロメア,リディア,パルヴィ,ロベルタ"
6,EVENT_DAISYURYO,"３部","2017",2017,"ロベルタ篇",1,,,"ガイコツ狩猟＜打＞",6,,"ヘリオス,アポロ,トロメア,リディア,ロベルタ"
7,EVENT_DAISYURYO,"３部","2017",2017,"ロベルタ篇",1,,,"暗がりの狩猟＜打＞",7,,"ヘリオス,アポロ,トロメア,リディア,ロベルタ"
8,EVENT_DAISYURYO,"３部","2017",2017,"ロベルタ篇",1,,,"森林の狩猟＜打＞",8,,"ヘリオス,アポロ,トロメア,リディア,ロベルタ"
9,EVENT_DAISYURYO,"３部","2017",2017,"ロベルタ篇",1,,,"副都近辺狩猟＜打＞",9,,"ヘリオス,アポロ,トロメア,リディア,ロベルタ"
10,EVENT_DAISYURYO,"３部","2017",2017,"ロベルタ篇",1,,,"ゴブリン狩猟＜突＞",10,,"ヘリオス,アポロ,トロメア,エレクシィ,ロベルタ"
11,EVENT_DAISYURYO,"３部","2017",2017,"ロベルタ篇",1,,,"洞窟の狩猟＜突＞",11,,"ヘリオス,アポロ,トロメア,エレクシィ,ロベルタ"
12,EVENT_DAISYURYO,"３部","2017",2017,"ロベルタ篇",1,,,"深緑の狩猟＜突＞",12,,"ヘリオス,アポロ,トロメア,エレクシィ,ロベルタ"
13,EVENT_DAISYURYO,"３部","2017",2017,"ロベルタ篇",1,,,"聖都近辺狩猟＜突＞",13,,"ヘリオス,アポロ,トロメア,エレクシィ,ロベルタ"
14,EVENT_DAISYURYO,"３部","2017",2017,"ロベルタ篇",1,,,"エンディング",14,,"ヘリオス,アポロ,トロメア,リディア,エレクシィ,ロベルタ,ハーマン,フィリップ"
15,EVENT_DAISYURYO,"３部","2017",2017,"アデライド篇",2,,,"オープニング",1,,"パルヴィ"
16,EVENT_DAISYURYO,"３部","2017",2017,"アデライド篇",2,,,"拷問官の望むモノ",2,,"パルヴィ,アデライド,ギデオン,アメリー,レオン,ローゼマリー"
17,EVENT_DAISYURYO,"３部","2017",2017,"アデライド篇",2,,,"拳と刃、強いのは…",3,,"ヴァリー,ゾーイ,レオン,ローゼマリー,アメリー"
18,EVENT_DAISYURYO,"３部","2017",2017,"アデライド篇",2,,,"愚痴の刃",4,,"ゾーイ,ローゼマリー"
19,EVENT_DAISYURYO,"３部","2017",2017,"アデライド篇",2,,,"貪欲の刃",5,,"ゾーイ,ローゼマリー,イラリオン"
20,EVENT_DAISYURYO,"３部","2017",2017,"アデライド篇",2,,,"刃と虚栄",6,,"ゾーイ,ローゼマリー,イラリオン"
21,EVENT_DAISYURYO,"３部","2017",2017,"アデライド篇",2,,,"愚痴の拳",7,,"ヴァリー,レオン,ホルスト"
22,EVENT_DAISYURYO,"３部","2017",2017,"アデライド篇",2,,,"憤怒の拳",8,,"ヴァリー,レオン,ボムボマー,アデライド"
23,EVENT_DAISYURYO,"３部","2017",2017,"アデライド篇",2,,,"拳と激情",9,,"ヴァリー,レオン,ゼィヒア"
24,EVENT_DAISYURYO,"３部","2017",2017,"アデライド篇",2,,,"エンディング",10,,"ヴァリー,ゾーイ,レオン,ローゼマリー,パルヴィ,アメリー,アデライド,ギデオン"
